Bin No,Bin Type,Street,Ward-DED,LEA,DCC Area,NG Eastings,NG Northings,ITM Eastings,ITM Northings,Date surveyed,Advert Space,Used Advert space,Cig Butt container,Location: Footpath,Location: Residential,Location: Retail/Shop,Location:School,Location: Public Building,Location: Park,Location: Other,Damaged,Accessible,Depot,BIDS area,Fingal Co Co,South Dublin Co Co,DLR Co Co,Other,CBD Area
2144012,A,ESSEX STREET EAST,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315541,234142,715467,734168,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144013,A,WELLINGTON QUAY,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315485,234142,715411,734168,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144014,A,WELLINGTON QUAY,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315542,234185,715468,734211,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144015,A,WELLINGTON QUAY,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315555,234189,715481,734215,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144016,A,ESSEX STREET EAST,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315567,234169,715493,734195,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144017,A,EUSTACE STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315605,234188,715531,734214,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144018,E,WELLINGTON QUAY,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315607,234220,715533,734246,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144019,A,WELLINGTON QUAY,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315635,234215,715561,734241,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144020,A,ESSEX STREET EAST,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315615,234177,715541,734203,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2144021,A,WELLINGTON QUAY,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315681,234228,715607,734254,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144022,E,LIFFEY BRIDGE,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315731,234255,715657,734281,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144023,E,LIFFEY BRIDGE,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315737,234258,715663,734284,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144024,A,CRAMPTON QUAY,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315743,234248,715669,734274,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144025,A,TEMPLE BAR,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315740,234203,715666,734229,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144026,A,ASTON QUAY,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315851,234290,715777,734316,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144027,A,ASTON QUAY,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315896,234308,715822,734334,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144028,A,ASTON QUAY,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315911,234314,715837,734340,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144029,E,ASTON QUAY,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315901,234324,715827,734350,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144030,E,ASTON QUAY,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315941,234343,715867,734369,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144031,A,ASTON QUAY,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315956,234332,715882,734358,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144032,A,WESTMORELAND STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315979,234327,715905,734353,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144033,A,WESTMORELAND STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315978,234308,715904,734334,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144034,A,WESTMORELAND STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315978,234267,715904,734293,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144035,A,WESTMORELAND STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315979,234237,715905,734263,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144036,A,FLEET STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315964,234225,715890,734251,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144037,A,FLEET STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315912,234218,715838,734244,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144038,A,FLEET STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315912,234226,715838,734252,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144039,A,FLEET STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315871,234221,715797,734247,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144040,A,FLEET STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315873,234212,715799,734238,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144041,A,FLEET STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315857,234219,715783,734245,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144042,A,FLEET STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315859,234211,715785,734237,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144043,A,FLEET STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315808,234215,715734,734241,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144044,A,FLEET STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315803,234205,715729,734231,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144045,A,FLEET STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315802,234211,715728,734237,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144046,A,CROWN ALLEY,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315746,234155,715672,734181,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144047,A,CROWN ALLEY,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315756,234128,715682,734154,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144048,A,COPE STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315785,234122,715711,734148,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144049,A,DAME STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315767,234058,715693,734084,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144050,A,ANGLESEA STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315812,234086,715738,734112,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144051,A,ANGLESEA STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315818,234080,715744,734106,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144052,A,DAME STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315830,234067,715756,734093,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144053,A,DAME STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315869,234077,715795,734103,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144054,E,FOSTER PLACE SOUTH,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315859,234102,715785,734128,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144055,E,FOSTER PLACE SOUTH,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315855,234115,715781,734141,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144056,E,FOSTER PLACE SOUTH,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315872,234100,715798,734126,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144057,A,DAME STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315932,234071,715858,734097,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144058,A,WESTMORELAND STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315977,234182,715903,734208,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144059,A,WESTMORELAND STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315978,234223,715904,734249,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144060,E,DAME STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315764,234077,715690,734103,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144061,E,DAME STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315759,234062,715685,734088,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144062,E,DAME STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315746,234063,715672,734089,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144063,E,DAME STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315732,234072,715658,734098,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144064,E,DAME STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315722,234080,715648,734106,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144065,E,FOWNES STREET UPPER,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315722,234095,715648,734121,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144066,A,DAME STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315736,234056,715662,734082,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144067,A,COPE STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315735,234124,715661,734150,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144068,A,FOWNES STREET UPPER,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315709,234127,715635,734153,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144069,A,FOWNES STREET UPPER,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315712,234143,715638,734169,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144070,E,CECILIA STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315698,234132,715624,734158,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144071,A,CECILIA STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315663,234131,715589,734157,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144072,A,DAME STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315659,234048,715585,734074,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144073,A,DAME STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315606,234045,715532,734071,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144074,A,EUSTACE STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315610,234157,715536,734183,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144075,A,DAME STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315568,234044,715494,734070,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144076,A,DAME STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315494,234041,715420,734067,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144077,A,DAME STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315468,234035,715394,734061,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144078,A,PARLIAMENT STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315454,234053,715380,734079,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144079,A,PARLIAMENT STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315447,234084,715373,734110,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144080,A,PARLIAMENT STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315436,234098,715362,734124,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144081,A,PARLIAMENT STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315446,234050,715372,734076,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144082,A,DAME STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315386,234015,715312,734041,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144083,A,DAME STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315308,233987,715234,734013,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144084,A,FISHAMBLE STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315277,234019,715203,734045,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144085,A,FISHAMBLE STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315293,234037,715219,734063,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144086,A,FISHAMBLE STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315289,234057,715215,734083,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144087,A,TEMPLE BAR,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315750,234200,715676,734226,18/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TEMPLE BAR,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144088,E,CASTLE STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315287,233918,715213,733944,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144089,A,LORD EDWARD STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315310,233973,715236,733999,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144090,A,LORD EDWARD STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315415,234011,715341,734037,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144091,A,CORK HILL,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315423,234008,715349,734034,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144092,A,CORK HILL,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315439,234008,715365,734034,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144093,A,CORK HILL,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315442,233981,715368,734007,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144094,A,CORK HILL,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315482,234025,715408,734051,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144095,A,CORK HILL,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315496,234026,715422,734052,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144096,A,CORK HILL,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315508,234027,715434,734053,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2144097,E,PALACE STREET,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,SOUTH EAST,315536,233971,715462,733997,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
